movie_id,title,genres,id,year,clean_title,average_rating,ratings_count
25825,Fury (1936),Drama|Film-Noir,25825,1936.0,Fury,3.375,4
25826,Libeled Lady (1936),Comedy|Romance,25826,1936.0,Libeled Lady,3.5,1
25827,Mr. Deeds Goes to Town (1936),Comedy|Romance,25827,1936.0,Mr. Deeds Goes to Town,3.5,2
25833,Camille (1936),Drama|Romance,25833,1936.0,Camille,4.0,1
25834,Captains Courageous (1937),Adventure|Drama,25834,1937.0,Captains Courageous,4.0,1
25841,Stage Door (1937),Drama,25841,1937.0,Stage Door,4.166666666666667,3
25850,Holiday (1938),Comedy|Drama|Romance,25850,1938.0,Holiday,3.0,3
25855,"Roaring Twenties, The (1939)",Crime|Drama|Thriller,25855,1939.0,"Roaring Twenties, The",0.0,0
25856,Wuthering Heights (1939),Drama|Romance,25856,1939.0,Wuthering Heights,3.25,2
25865,"Letter, The (1940)",Drama|Film-Noir,25865,1940.0,"Letter, The",4.0,1
25870,Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance,25870,1941.0,Here Comes Mr. Jordan,3.5,1
25886,Random Harvest (1942),Drama|Romance,25886,1942.0,Random Harvest,4.0,2
25887,Tales of Manhattan (1942),Comedy|Drama,25887,1942.0,Tales of Manhattan,5.0,1
25898,Day of Wrath (Vredens dag) (1943),Drama,25898,1943.0,Day of Wrath (Vredens dag),4.0,2
25905,"Miracle of Morgan's Creek, The (1944)",Comedy|Romance,25905,1944.0,"Miracle of Morgan's Creek, The",3.5,1
25906,Mr. Skeffington (1944),Drama|Romance,25906,1944.0,Mr. Skeffington,5.0,1
25923,Great Expectations (1946),Drama,25923,1946.0,Great Expectations,3.5,1
25927,"Stranger, The (1946)",Drama|Film-Noir|Thriller,25927,1946.0,"Stranger, The",3.0,1
25937,Easter Parade (1948),Musical|Romance,25937,1948.0,Easter Parade,3.3333333333333335,3
25940,"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery,25940,1947.0,"Lady from Shanghai, The",3.5,1
25946,"Three Musketeers, The (1948)",Action|Adventure|Drama|Romance,25946,1948.0,"Three Musketeers, The",3.5,1
25947,Unfaithfully Yours (1948),Comedy,25947,1948.0,Unfaithfully Yours,5.0,1
25952,"Letter to Three Wives, A (1949)",Comedy|Drama,25952,1949.0,"Letter to Three Wives, A",4.0,1
25959,Annie Get Your Gun (1950),Comedy|Musical|Romance|Western,25959,1950.0,Annie Get Your Gun,2.5,1
25962,King Solomon's Mines (1950),Action|Adventure|Romance,25962,1950.0,King Solomon's Mines,3.0,1
25963,"Young and the Damned, The (Olvidados, Los) (1950)",Crime|Drama,25963,1950.0,"Young and the Damned, The (Olvidados, Los)",4.0,1
25996,"Star Is Born, A (1954)",Drama|Musical,25996,1954.0,"Star Is Born, A",3.5,1
25999,The Wild One (1953),Drama,25999,1953.0,The Wild One,3.5,1
26002,Confidential Report (1955),Crime|Drama|Mystery|Thriller,26002,1955.0,Confidential Report,3.5,1
26003,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War,26003,1955.0,Night and Fog (Nuit et brouillard),4.5,1
26038,Teacher's Pet (1958),Comedy|Romance,26038,1958.0,Teacher's Pet,4.0,1
26048,"Human Condition II, The (Ningen no joken II) (1959)",Drama|War,26048,1959.0,"Human Condition II, The (Ningen no joken II)",4.5,1
26052,Pickpocket (1959),Crime|Drama,26052,1959.0,Pickpocket,2.75,2
26059,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960),Drama,26059,1960.0,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki),4.5,1
26073,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War,26073,1961.0,"Human Condition III, The (Ningen no joken III)",5.0,1
26078,Advise and Consent (1962),Drama,26078,1962.0,Advise and Consent,5.0,1
26082,Harakiri (Seppuku) (1962),Drama,26082,1962.0,Harakiri (Seppuku),4.5,3
26084,"Music Man, The (1962)",Children|Comedy|Musical|Romance,26084,1962.0,"Music Man, The",3.9,5
26085,Mutiny on the Bounty (1962),Adventure|Drama|Romance,26085,1962.0,Mutiny on the Bounty,0.0,0
26095,"Carabineers, The (Carabiniers, Les) (1963)",Comedy|Drama|War,26095,1963.0,"Carabineers, The (Carabiniers, Les)",0.5,1
26116,"Hush... Hush, Sweet Charlotte (1964)",Horror|Thriller,26116,1964.0,"Hush... Hush, Sweet Charlotte",4.5,2
26122,Onibaba (1964),Drama|Horror|War,26122,1964.0,Onibaba,4.5,1
26124,Robinson Crusoe on Mars (1964),Sci-Fi,26124,1964.0,Robinson Crusoe on Mars,2.0,1
26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War,26131,1966.0,"Battle of Algiers, The (La battaglia di Algeri)",4.3,5
26133,"Charlie Brown Christmas, A (1965)",Animation|Children|Comedy,26133,1965.0,"Charlie Brown Christmas, A",4.0,6
26142,Major Dundee (1965),Adventure|War|Western,26142,1965.0,Major Dundee,2.0,1
26147,"Thousand Clowns, A (1965)",Comedy|Drama|Romance,26147,1965.0,"Thousand Clowns, A",5.0,1
26150,Andrei Rublev (Andrey Rublyov) (1969),Drama|War,26150,1969.0,Andrei Rublev (Andrey Rublyov),4.5,1
26151,Au Hasard Balthazar (1966),Crime|Drama,26151,1966.0,Au Hasard Balthazar,3.5,2
26152,Batman (1966),Action|Adventure|Comedy,26152,1966.0,Batman,3.0,5
26158,Closely Watched Trains (Ostre sledované vlaky) (1966),Comedy|Drama|War,26158,1966.0,Closely Watched Trains (Ostre sledované vlaky),4.0,1
26159,Tokyo Drifter (Tôkyô nagaremono) (1966),Action|Crime|Drama,26159,1966.0,Tokyo Drifter (Tôkyô nagaremono),3.75,2
26169,Branded to Kill (Koroshi no rakuin) (1967),Action|Crime|Drama,26169,1967.0,Branded to Kill (Koroshi no rakuin),5.0,1
26171,Play Time (a.k.a. Playtime) (1967),Comedy,26171,1967.0,Play Time (a.k.a. Playtime),3.1666666666666665,3
26172,Point Blank (1967),Action|Crime|Drama|Thriller,26172,1967.0,Point Blank,3.0,2
26176,Titicut Follies (1967),Documentary|Drama,26176,1967.0,Titicut Follies,2.5,1
26183,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),Action|Adventure|Animation|Children|Comedy,26183,1968.0,Asterix and Cleopatra (Astérix et Cléopâtre),4.25,2
26184,"Diamond Arm, The (Brilliantovaya ruka) (1968)",Action|Adventure|Comedy|Crime|Thriller,26184,1968.0,"Diamond Arm, The (Brilliantovaya ruka)",3.5,2
26195,Sympathy for the Devil (1968),Documentary|Musical,26195,1968.0,Sympathy for the Devil,3.0,1
26198,"Yours, Mine and Ours (1968)",Children|Comedy,26198,1968.0,"Yours, Mine and Ours",2.75,2
26225,"Claire's Knee (Genou de Claire, Le) (1970)",Comedy|Romance,26225,1970.0,"Claire's Knee (Genou de Claire, Le)",4.5,1
26231,Performance (1970),Crime|Drama|Thriller,26231,1970.0,Performance,4.0,1
26236,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",Action|Adventure|Comedy|Drama|Romance|War,26236,1970.0,"White Sun of the Desert, The (Beloe solntse pustyni)",4.0,1
26237,Zabriskie Point (1970),Drama|Romance,26237,1970.0,Zabriskie Point,4.0,1
26242,Duel (1971),Action|Mystery|Thriller,26242,1971.0,Duel,3.2,5
26249,They Call Me Trinity (1971),Comedy|Western,26249,1971.0,They Call Me Trinity,3.75,2
26258,"Topo, El (1970)",Fantasy|Western,26258,1970.0,"Topo, El",3.9,5
26265,Dr. Phibes Rises Again (1972),Adventure|Comedy|Horror|Romance,26265,1972.0,Dr. Phibes Rises Again,4.5,1
26283,Charley Varrick (1973),Crime|Drama|Thriller,26283,1973.0,Charley Varrick,3.0,1
26285,Dark Star (1974),Comedy|Sci-Fi|Thriller,26285,1974.0,Dark Star,2.5,1
26303,Sisters (1973),Horror|Thriller,26303,1973.0,Sisters,4.0,1
26308,Turkish Delight (Turks fruit) (1973),Drama|Romance,26308,1973.0,Turkish Delight (Turks fruit),4.0,1
26313,California Split (1974),Comedy|Drama,26313,1974.0,California Split,4.0,1
26317,Emmanuelle (1974),Drama|Romance,26317,1974.0,Emmanuelle,3.5,1
26322,Gone in 60 Seconds (1974),Action|Crime|Drama,26322,1974.0,Gone in 60 Seconds,3.125,4
26326,"Holy Mountain, The (Montaña sagrada, La) (1973)",Drama,26326,1973.0,"Holy Mountain, The (Montaña sagrada, La)",4.5,2
26340,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",Action|Adventure|Animation|Children|Comedy|Fantasy,26340,1976.0,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix)",3.6666666666666665,3
26344,French Connection II (1975),Action|Crime|Drama|Thriller,26344,1975.0,French Connection II,3.0,1
26347,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",Comedy|Drama|Romance,26347,1975.0,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!)",4.0,1
26350,"Passenger, The (Professione: reporter) (1975)",Drama,26350,1975.0,"Passenger, The (Professione: reporter)",5.0,1
26357,Trilogy of Terror (1975),Horror|Thriller,26357,1975.0,Trilogy of Terror,4.0,1
26359,1900 (Novecento) (1976),Drama|War,26359,1976.0,1900 (Novecento),4.5,1
26365,Futureworld (1976),Sci-Fi|Thriller,26365,1976.0,Futureworld,2.5,1
26366,Harlan County U.S.A. (1976),Documentary,26366,1976.0,Harlan County U.S.A.,5.0,1
26375,Silver Streak (1976),Action|Comedy|Crime,26375,1976.0,Silver Streak,3.6666666666666665,3
26386,High Anxiety (1977),Comedy|Thriller,26386,1977.0,High Anxiety,3.5,1
26391,"New York, New York (1977)",Drama|Musical|Romance,26391,1977.0,"New York, New York",2.5,1
26394,"Turning Point, The (1977)",Drama|Romance,26394,1977.0,"Turning Point, The",4.0,1
26399,Five Deadly Venoms (1978),Action,26399,1978.0,Five Deadly Venoms,3.5,1
26401,Last Hurrah for Chivalry (Hao xia) (1979),Action|Drama,26401,1979.0,Last Hurrah for Chivalry (Hao xia),5.0,1
26409,"Clonus Horror, The (1979)",Horror|Sci-Fi,26409,1979.0,"Clonus Horror, The",2.75,2
26413,Snake in the Eagle's Shadow (Se ying diu sau) (1978),Action|Comedy,26413,1978.0,Snake in the Eagle's Shadow (Se ying diu sau),3.25,2
26422,Hair (1979),Comedy|Drama|Musical,26422,1979.0,Hair,3.1666666666666665,3
26429,Love at First Bite (1979),Comedy|Horror|Romance,26429,1979.0,Love at First Bite,4.0,1
26444,"Hitch Hikers Guide to the Galaxy, The (1981)",Adventure|Comedy|Sci-Fi,26444,1981.0,"Hitch Hikers Guide to the Galaxy, The",4.0,2
26453,Smiley's People (1982),Drama|Mystery,26453,1982.0,Smiley's People,4.0,1
26464,Blue Thunder (1983),Action|Crime|Drama,26464,1983.0,Blue Thunder,3.0,1
26467,"Day After, The (1983)",Drama|Sci-Fi,26467,1983.0,"Day After, The",3.0,1
26471,Eddie Murphy Delirious (1983),Comedy|Documentary,26471,1983.0,Eddie Murphy Delirious,4.375,4
26472,"Norte, El (1984)",Adventure|Drama,26472,1984.0,"Norte, El",3.5,1
26492,Twilight Zone: The Movie (1983),Fantasy|Horror|Sci-Fi|Thriller,26492,1983.0,Twilight Zone: The Movie,3.0,3
26498,Boy Meets Girl (1984),Drama,26498,1984.0,Boy Meets Girl,3.0,1
26504,Cloak & Dagger (1984),Action|Adventure|Children|Crime|Mystery|Thriller,26504,1984.0,Cloak & Dagger,3.25,2
26510,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984)",Adventure|Children|Fantasy|Sci-Fi,26510,1984.0,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure)",2.25,2
26523,"Silent Night, Deadly Night (1984)",Horror|Thriller,26523,1984.0,"Silent Night, Deadly Night",3.5,1
26524,"Times of Harvey Milk, The (1984)",Documentary,26524,1984.0,"Times of Harvey Milk, The",4.5,2
26527,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984),Comedy|Drama,26527,1984.0,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!),4.0,1
26528,Anne of Green Gables (1985),Children|Drama,26528,1985.0,Anne of Green Gables,4.5,3
26539,Death of a Salesman (1985),Drama,26539,1985.0,Death of a Salesman,3.0,1
26542,Ewoks: The Battle for Endor (1985),Adventure|Children|Fantasy|Sci-Fi,26542,1985.0,Ewoks: The Battle for Endor,3.0,2
26547,Police Story (Ging chaat goo si) (1985),Action|Comedy|Crime|Thriller,26547,1985.0,Police Story (Ging chaat goo si),4.25,2
26554,"Quiet Earth, The (1985)",Drama|Mystery|Sci-Fi,26554,1985.0,"Quiet Earth, The",4.25,2
26555,Spies Like Us (1985),Comedy,26555,1985.0,Spies Like Us,2.75,2
26562,White Nights (1985),Drama,26562,1985.0,White Nights,3.0,1
26564,'Round Midnight (1986),Drama|Musical,26564,1986.0,'Round Midnight,3.5,2
26567,Club Paradise (1986),Comedy,26567,1986.0,Club Paradise,2.0,1
26578,"Sacrifice, The (Offret - Sacraficatio) (1986)",Drama,26578,1986.0,"Sacrifice, The (Offret - Sacraficatio)",4.166666666666667,3
26585,"Better Tomorrow, A (Ying hung boon sik) (1986)",Crime|Drama|Thriller,26585,1986.0,"Better Tomorrow, A (Ying hung boon sik)",3.8333333333333335,3
26587,"Decalogue, The (Dekalog) (1989)",Crime|Drama|Romance,26587,1989.0,"Decalogue, The (Dekalog)",5.0,1
26590,G.I. Joe: The Movie (1987),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,26590,1987.0,G.I. Joe: The Movie,2.0,1
26593,Hell Comes to Frogtown (1988),Action|Comedy|Sci-Fi,26593,1988.0,Hell Comes to Frogtown,2.0,1
26599,"Law of Desire (Ley del deseo, La) (1987)",Comedy|Drama|Romance,26599,1987.0,"Law of Desire (Ley del deseo, La)",4.0,1
26603,Prince of Darkness (1987),Fantasy|Horror|Sci-Fi|Thriller,26603,1987.0,Prince of Darkness,4.5,1
26606,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",Action|Fantasy|Horror|Romance,26606,1987.0,"Chinese Ghost Story, A (Sinnui yauwan)",4.25,2
26612,"Better Tomorrow II, A (Ying hung boon sik II) (1987)",Crime|Drama|Thriller,26612,1987.0,"Better Tomorrow II, A (Ying hung boon sik II)",4.0,2
26614,"Bourne Identity, The (1988)",Action|Adventure|Drama|Mystery|Thriller,26614,1988.0,"Bourne Identity, The",3.388888888888889,9
26622,Dominick and Eugene (1988),Drama,26622,1988.0,Dominick and Eugene,3.0,1
26629,Killer Klowns from Outer Space (1988),Comedy|Horror|Sci-Fi,26629,1988.0,Killer Klowns from Outer Space,2.0,3
26630,Moonwalker (1988),Musical,26630,1988.0,Moonwalker,3.0,1
26631,Alice (Neco z Alenky) (1988),Animation|Fantasy|Mystery,26631,1988.0,Alice (Neco z Alenky),3.75,2
26645,Life Is a Long Quiet River (La vie est un long fleuve tranquille) (1988),Comedy,26645,1988.0,Life Is a Long Quiet River (La vie est un long fleuve tranquille),4.0,1
26649,Lonesome Dove (1989),Adventure|Drama|Western,26649,1989.0,Lonesome Dove,3.75,2
26662,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy,26662,1989.0,Kiki's Delivery Service (Majo no takkyûbin),4.0588235294117645,17
26676,Almost an Angel (1990),Comedy,26676,1990.0,Almost an Angel,2.5,1
26680,Cry-Baby (1990),Comedy|Musical|Romance,26680,1990.0,Cry-Baby,3.8,5
26681,Bullet in the Head (1990),Action|Drama|War,26681,1990.0,Bullet in the Head,4.0,2
26686,Ghost Dad (1990),Comedy|Fantasy,26686,1990.0,Ghost Dad,1.5,3
26693,It (1990),Drama|Fantasy|Horror|Mystery|Thriller,26693,1990.0,It,4.0,1
26694,Ju Dou (1990),Drama,26694,1990.0,Ju Dou,3.5,1
26695,"Krays, The (1990)",Drama,26695,1990.0,"Krays, The",3.5,1
26696,Lionheart (1990),Action,26696,1990.0,Lionheart,0.5,1
26700,Nuns on the Run (1990),Comedy|Crime,26700,1990.0,Nuns on the Run,2.25,2
26701,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989),Action|Animation|Crime|Drama|Film-Noir|Mystery|Sci-Fi|Thriller,26701,1989.0,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie),3.0,1
26704,State of Grace (1990),Crime|Drama|Thriller,26704,1990.0,State of Grace,4.0,2
26712,35 Up (1991),Documentary,26712,1991.0,35 Up,4.0,3
26713,Days of Being Wild (A Fei jingjyuhn) (1990),Drama|Romance,26713,1990.0,Days of Being Wild (A Fei jingjyuhn),4.5,1
26717,Begotten (1990),Drama|Horror,26717,1990.0,Begotten,0.5,1
26726,Dutch (1991),Comedy,26726,1991.0,Dutch,2.5,1
26729,Hearts of Darkness: A Filmmakers Apocalypse (1991),Documentary,26729,1991.0,Hearts of Darkness: A Filmmakers Apocalypse,3.8,5
26732,Johnny Stecchino (1991),Comedy,26732,1991.0,Johnny Stecchino,4.0,1
26736,Riki-Oh: The Story of Ricky (Lik Wong) (1991),Action|Crime|Thriller,26736,1991.0,Riki-Oh: The Story of Ricky (Lik Wong),4.5,1
26741,Mannequin 2: On the Move (1991),Comedy|Fantasy|Romance,26741,1991.0,Mannequin 2: On the Move,1.5,1
26743,Only Yesterday (Omohide poro poro) (1991),Animation|Drama,26743,1991.0,Only Yesterday (Omohide poro poro),2.5,1
26745,Other People's Money (1991),Comedy|Drama|Romance,26745,1991.0,Other People's Money,2.5,1
26750,Quigley Down Under (1990),Adventure|Drama|Western,26750,1990.0,Quigley Down Under,3.25,2
26761,Prime Suspect 2 (1992),Crime|Drama|Mystery|Romance|Thriller,26761,1992.0,Prime Suspect 2,3.0,1
26764,Captain America (1990),Action|Fantasy|Sci-Fi|Thriller|War,26764,1990.0,Captain America,1.25,2
26765,City Hunter (Sing si lip yan) (1993),Action|Comedy|Romance,26765,1993.0,City Hunter (Sing si lip yan),2.75,2
26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance,26776,1992.0,Porco Rosso (Crimson Pig) (Kurenai no buta),3.892857142857143,14
26777,"Stolen Children (Ladro di bambini, Il) (1992)",Drama,26777,1992.0,"Stolen Children (Ladro di bambini, Il)",4.0,1
26778,Ladybugs (1992),Comedy,26778,1992.0,Ladybugs,3.0,3
26782,"Mambo Kings, The (1992)",Drama|Musical,26782,1992.0,"Mambo Kings, The",2.0,1
26791,Shining Through (1992),Drama|Romance|Thriller|War,26791,1992.0,Shining Through,1.5,1
26792,Sidekicks (1992),Action|Adventure|Children|Comedy,26792,1992.0,Sidekicks,1.5,2
26796,"Heart in Winter, A (Un coeur en hiver) (1992)",Drama|Romance,26796,1992.0,"Heart in Winter, A (Un coeur en hiver)",3.5,1
26797,Visions of Light: The Art of Cinematography (1992),Documentary,26797,1992.0,Visions of Light: The Art of Cinematography,3.0,1
26810,Bad Boy Bubby (1993),Drama,26810,1993.0,Bad Boy Bubby,4.833333333333333,3
26812,Barbarians at the Gate (1993),Drama,26812,1993.0,Barbarians at the Gate,2.75,2
26819,Fortress (1992),Action|Sci-Fi,26819,1992.0,Fortress,2.5,1
26828,Mr. Nanny (1993),Action|Children|Comedy,26828,1993.0,Mr. Nanny,1.5,1
26838,"Snapper, The (1993)",Comedy|Drama,26838,1993.0,"Snapper, The",3.0,1
26840,Sonatine (Sonachine) (1993),Action|Comedy|Crime|Drama,26840,1993.0,Sonatine (Sonachine),5.0,1
26849,"Stand, The (1994)",Adventure|Drama|Fantasy|Horror|Sci-Fi,26849,1994.0,"Stand, The",5.0,1
26854,"Darkman II: Return of Durant, The (1995)",Action|Crime|Horror,26854,1995.0,"Darkman II: Return of Durant, The",2.5,1
26861,Freaked (1993),Comedy|Sci-Fi,26861,1993.0,Freaked,3.5,1
26865,Fist of Legend (Jing wu ying xiong) (1994),Action|Drama,26865,1994.0,Fist of Legend (Jing wu ying xiong),3.375,4
26870,Major League II (1994),Comedy,26870,1994.0,Major League II,2.6666666666666665,3
26871,My Father the Hero (1994),Comedy|Romance,26871,1994.0,My Father the Hero,2.25,2
26875,"Pure Formality, A (Pura formalità, Una) (1994)",Crime|Film-Noir|Mystery|Thriller,26875,1994.0,"Pure Formality, A (Pura formalità, Una)",4.0,1
26887,"Langoliers, The (1995)",Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,26887,1995.0,"Langoliers, The",3.0,1
26900,"Last Wedding, The (Kivenpyörittäjän kylä) (1995)",Comedy|Drama,26900,1995.0,"Last Wedding, The (Kivenpyörittäjän kylä)",3.0,1
26901,Last of the Dogmen (1995),Adventure|Western,26901,1995.0,Last of the Dogmen,2.5,1
26903,Whisper of the Heart (Mimi wo sumaseba) (1995),Animation|Drama|Romance,26903,1995.0,Whisper of the Heart (Mimi wo sumaseba),3.8,5
26913,Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994),Action|Animation,26913,1994.0,Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban),1.5,1
26928,"Summer's Tale, A (Conte d'été) (1996)",Comedy|Drama|Romance,26928,1996.0,"Summer's Tale, A (Conte d'été)",5.0,1
26940,"Late Shift, The (1996)",Comedy,26940,1996.0,"Late Shift, The",2.5,1
26947,Pusher (1996),Crime|Thriller,26947,1996.0,Pusher,2.5,1
26958,Emma (1996),Romance,26958,1996.0,Emma,3.5,1
26965,"Boxer, The (1997)",Drama|Thriller,26965,1997.0,"Boxer, The",3.5,2
26974,Gummo (1997),Drama,26974,1997.0,Gummo,3.1666666666666665,3
26985,Nirvana (1997),Action|Sci-Fi,26985,1997.0,Nirvana,4.5,1
26999,"Lion King II: Simba's Pride, The (1998)",Adventure|Animation|Children|Musical|Romance,26999,1998.0,"Lion King II: Simba's Pride, The",3.0,2
27002,From the Earth to the Moon (1998),Action|Documentary|Drama|Thriller,27002,1998.0,From the Earth to the Moon,3.5,1
27003,Beowulf (1999),Action|Horror|Sci-Fi,27003,1999.0,Beowulf,3.0,1
27006,RKO 281 (1999),Drama,27006,1999.0,RKO 281,3.5,1
27008,From Dusk Till Dawn 2: Texas Blood Money (1999) ,Comedy|Crime|Horror,27008,1999.0,From Dusk Till Dawn 2: Texas Blood Money,1.0,1
27020,Gia (1998),Drama|Romance,27020,1998.0,Gia,3.4,5
27022,Thursday (1998),Action|Crime|Thriller,27022,1998.0,Thursday,4.0,1
27032,Who Am I? (Wo shi shei) (1998),Action|Adventure|Comedy|Sci-Fi|Thriller,27032,1998.0,Who Am I? (Wo shi shei),3.5,2
27036,Merlin (1998),Action|Adventure|Drama|Fantasy|Romance,27036,1998.0,Merlin,3.0,1
27074,Brave New World (1998),Sci-Fi,27074,1998.0,Brave New World,1.5,1
27075,Addams Family Reunion (1998),Children|Comedy|Fantasy,27075,1998.0,Addams Family Reunion,3.0,1
27105,Purgatory (1999),Fantasy|Western,27105,1999.0,Purgatory,2.5,1
27124,Bleeder (1999),Drama|Thriller,27124,1999.0,Bleeder,2.0,1
27134,Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001),Action|Crime|Fantasy,27134,2001.0,Dark Portals: The Chronicles of Vidocq  (Vidocq),4.0,1
27140,Candyman 3: Day of the Dead (1999),Horror,27140,1999.0,Candyman 3: Day of the Dead,3.0,1
27155,"Batman/Superman Movie, The (1998)",Action|Adventure|Animation|Children|Fantasy|Sci-Fi,27155,1998.0,"Batman/Superman Movie, The",2.0,1
27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi,27156,1997.0,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni)",4.3,5
27176,Style Wars (1983),Documentary,27176,1983.0,Style Wars,4.5,1
27178,In July (Im Juli) (2000),Comedy|Romance,27178,2000.0,In July (Im Juli),4.0,1
27186,Kirikou and the Sorceress (Kirikou et la sorcière) (1998),Adventure|Animation|Children|Fantasy,27186,1998.0,Kirikou and the Sorceress (Kirikou et la sorcière),4.0,2
27193,Taxi 2 (2000),Action|Comedy,27193,2000.0,Taxi 2,3.875,4
27246,If These Walls Could Talk 2 (2000),Drama|Romance,27246,2000.0,If These Walls Could Talk 2,4.0,1
27251,"10th Kingdom, The (2000)",Adventure|Comedy|Fantasy,27251,2000.0,"10th Kingdom, The",2.75,2
27255,"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)",Drama,27255,1999.0,"Wind Will Carry Us, The (Bad ma ra khahad bord)",3.5,1
27266,2046 (2004),Drama|Fantasy|Romance|Sci-Fi,27266,2004.0,2046,4.071428571428571,7
27306,Bartleby (2001),Comedy|Drama,27306,2001.0,Bartleby,1.5,1
27311,Batman Beyond: Return of the Joker (2000),Action|Animation|Crime|Sci-Fi|Thriller,27311,2000.0,Batman Beyond: Return of the Joker,3.5,3
27317,Audition (Ôdishon) (1999),Drama|Horror|Mystery|Romance|Thriller,27317,1999.0,Audition (Ôdishon),3.75,6
27320,"Nine Lives of Tomas Katz, The (2000)",Comedy|Drama|Fantasy,27320,2000.0,"Nine Lives of Tomas Katz, The",5.0,1
27328,Monday (2000),Action|Comedy|Crime|Fantasy|Thriller,27328,2000.0,Monday,4.5,1
27329,Paradise Lost 2: Revelations (2000),Documentary,27329,2000.0,Paradise Lost 2: Revelations,4.0,1
27368,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),Adventure|Comedy|Fantasy,27368,2002.0,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre),4.0,3
27369,Daria: Is It Fall Yet? (2000),Animation|Comedy,27369,2000.0,Daria: Is It Fall Yet?,4.0,1
27370,Late Night Shopping (2001),Comedy,27370,2001.0,Late Night Shopping,4.5,1
27373,61* (2001),Drama,27373,2001.0,61*,5.0,1
27397,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),Crime|Drama|Mystery|Thriller|War,27397,2000.0,Joint Security Area (Gongdong gyeongbi guyeok JSA),4.25,4
27408,Ripley's Game (2002),Drama|Thriller,27408,2002.0,Ripley's Game,3.3333333333333335,3
27416,Jalla! Jalla! (2000),Comedy|Drama|Romance,27416,2000.0,Jalla! Jalla!,3.75,2
27420,Teknolust (2002),Comedy|Drama|Romance|Sci-Fi,27420,2002.0,Teknolust,2.0,1
27426,"Accidental Spy, The (Dak miu mai shing) (2001)",Action|Comedy|Thriller,27426,2001.0,"Accidental Spy, The (Dak miu mai shing)",2.5,1
27434,Darkness (2002),Horror|Mystery,27434,2002.0,Darkness,1.5,3
27441,Blood: The Last Vampire (2000),Action|Animation|Horror,27441,2000.0,Blood: The Last Vampire,3.25,2
27450,Blueberry (2004),Adventure|Western,27450,2004.0,Blueberry,2.5,1
27473,American Psycho II: All American Girl (2002),Comedy|Crime|Horror|Mystery|Thriller,27473,2002.0,American Psycho II: All American Girl,2.5,1
27478,Ali G Indahouse (2002),Comedy,27478,2002.0,Ali G Indahouse,3.0,3
27480,Dead or Alive 2: Tôbôsha (2000),Action|Crime|Thriller,27480,2000.0,Dead or Alive 2: Tôbôsha,4.5,1
27482,Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi,27482,2002.0,Cube 2: Hypercube,3.75,2
27491,Pulse (Kairo) (2001),Horror|Mystery|Thriller,27491,2001.0,Pulse (Kairo),3.0,1
27513,Dog Days (Hundstage) (2001),Drama,27513,2001.0,Dog Days (Hundstage),3.0,1
27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance,27523,2001.0,My Sassy Girl (Yeopgijeogin geunyeo),5.0,1
